"Plot","RecNo","Day","Month","Hour","Min","CO2_Ref","mb_Ref","mbR_Temp","Input_A","Input_B","Input_C","Input_D","Input_E","Input_F","Input_G","Input_H","ATMP","Probe Type","filename","Sec"
35,24,18,7,13,17,574,0,0,0,0,23.5,108,110,0.96,2,0,1013,8,"July182013P22.dat",230
35,25,18,7,13,17,579,0,0,0,0,23.5,113,115,0.96,2,0,1013,8,"July182013P22.dat",240
35,26,18,7,13,17,584,0,0,0,0,23.5,118,120,0.96,2,0,1013,8,"July182013P22.dat",250
35,27,18,7,13,17,588,0,0,0,0,23.5,122,124,0.97,2,0,1013,8,"July182013P22.dat",260
35,28,18,7,13,17,593,0,0,0,0,23.5,127,129,0.97,2,0,1013,8,"July182013P22.dat",270
35,29,18,7,13,17,597,0,0,0,0,23.5,131,134,0.97,2,0,1013,8,"July182013P22.dat",280
35,30,18,7,13,18,602,0,0,0,0,23.4,136,139,0.97,2,0,1013,8,"July182013P22.dat",290
35,31,18,7,13,18,606,0,0,0,0,23.4,140,144,0.97,2,0,1013,8,"July182013P22.dat",300
35,32,18,7,13,18,611,0,0,0,0,23.4,145,148,0.97,2,0,1013,8,"July182013P22.dat",310
35,33,18,7,13,18,616,0,0,0,0,23.4,149,153,0.97,2,0,1013,8,"July182013P22.dat",320
36,1,18,7,13,12,407,0,0,0,0,29.4,0,0,0,2,0,1013,8,"July182013P22.dat",0
36,2,18,7,13,12,416,0,0,0,0,29.4,0,4,0,2,0,1013,8,"July182013P22.dat",10
36,3,18,7,13,12,417,0,0,0,0,29.4,0,9,0,2,0,1013,8,"July182013P22.dat",20
36,4,18,7,13,12,418,0,0,0,0,29.4,10,14,1.94,2,0,1013,8,"July182013P22.dat",30
36,5,18,7,13,12,419,0,0,0,0,29.4,10,19,1.48,2,0,1013,8,"July182013P22.dat",40
36,6,18,7,13,12,419,0,0,0,0,29.4,10,24,1.19,2,0,1013,8,"July182013P22.dat",50
36,7,18,7,13,12,420,0,0,0,0,29.4,10,28,0.98,2,0,1013,8,"July182013P22.dat",60
36,8,18,7,13,12,421,0,0,0,0,29.4,10,33,0.82,2,0,1013,8,"July182013P22.dat",70
36,9,18,7,13,12,421,0,0,0,0,29.4,10,38,0.7,2,0,1013,8,"July182013P22.dat",80
36,10,18,7,13,12,422,0,0,0,0,29.4,11,43,0.61,2,0,1013,8,"July182013P22.dat",90
36,11,18,7,13,13,423,0,0,0,0,29.4,11,48,0.54,2,0,1013,8,"July182013P22.dat",100
36,12,18,7,13,13,424,0,0,0,0,29.4,11,52,0.49,2,0,1013,8,"July182013P22.dat",110
36,13,18,7,13,13,424,0,0,0,0,29.4,12,57,0.2,2,0,1013,8,"July182013P22.dat",120
36,14,18,7,13,13,425,0,0,0,0,29.3,12,62,0.19,2,0,1013,8,"July182013P22.dat",130
36,15,18,7,13,13,426,0,0,0,0,29.3,13,67,0.19,2,0,1013,8,"July182013P22.dat",140
36,16,18,7,13,13,426,0,0,0,0,29.3,13,72,0.18,2,0,1013,8,"July182013P22.dat",150
36,17,18,7,13,13,427,0,0,0,0,29.3,14,76,0.18,2,0,1013,8,"July182013P22.dat",160
36,18,18,7,13,13,428,0,0,0,0,29.3,14,81,0.17,2,0,1013,8,"July182013P22.dat",170
36,19,18,7,13,13,429,0,0,0,0,29.3,15,86,0.17,2,0,1013,8,"July182013P22.dat",180
36,20,18,7,13,13,429,0,0,0,0,29.3,16,91,0.17,2,0,1013,8,"July182013P22.dat",190
36,21,18,7,13,13,430,0,0,0,0,29.3,16,96,0.16,2,0,1013,8,"July182013P22.dat",200
36,22,18,7,13,13,431,0,0,0,0,29.3,17,100,0.16,2,0,1013,8,"July182013P22.dat",210
36,23,18,7,13,14,431,0,0,0,0,29.3,17,105,0.16,2,0,1013,8,"July182013P22.dat",220
36,24,18,7,13,14,432,0,0,0,0,29.3,18,110,0.16,2,0,1013,8,"July182013P22.dat",230
36,25,18,7,13,14,433,0,0,0,0,29.3,19,115,0.15,2,0,1013,8,"July182013P22.dat",240
36,26,18,7,13,14,434,0,0,0,0,29.3,19,120,0.15,2,0,1013,8,"July182013P22.dat",250
36,27,18,7,13,14,434,0,0,0,0,29.3,20,124,0.15,2,0,1013,8,"July182013P22.dat",260
36,28,18,7,13,14,435,0,0,0,0,29.3,20,129,0.15,2,0,1013,8,"July182013P22.dat",270
36,29,18,7,13,14,436,0,0,0,0,29.3,21,134,0.15,2,0,1013,8,"July182013P22.dat",280
36,30,18,7,13,14,436,0,0,0,0,29.3,22,139,0.15,2,0,1013,8,"July182013P22.dat",290
36,31,18,7,13,14,437,0,0,0,0,29.3,23,144,0.15,2,0,1013,8,"July182013P22.dat",300
36,32,18,7,13,14,438,0,0,0,0,29.3,23,148,0.15,2,0,1013,8,"July182013P22.dat",310
36,33,18,7,13,14,439,0,0,0,0,29.3,24,153,0.15,2,0,1013,8,"July182013P22.dat",320
44,1,18,7,12,15,431,0,0,0,0,28.4,0,0,0,2,0,1013,8,"July182013P22.dat",0
44,2,18,7,12,15,431,0,0,0,0,28.4,0,4,0,2,0,1013,8,"July182013P22.dat",10
44,3,18,7,12,15,432,0,0,0,0,28.4,0,9,0,2,0,1013,8,"July182013P22.dat",20
44,4,18,7,12,15,434,0,0,0,0,28.4,2,14,0.2,2,0,1013,8,"July182013P22.dat",30
44,5,18,7,12,15,435,0,0,0,0,28.4,4,19,0.22,2,0,1013,8,"July182013P22.dat",40
44,6,18,7,12,15,436,0,0,0,0,28.4,5,24,0.23,2,0,1013,8,"July182013P22.dat",50
44,7,18,7,12,16,438,0,0,0,0,28.4,7,28,0.23,2,0,1013,8,"July182013P22.dat",60
44,8,18,7,12,16,439,0,0,0,0,28.4,8,33,0.24,2,0,1013,8,"July182013P22.dat",70
44,9,18,7,12,16,440,0,0,0,0,28.4,9,38,0.24,2,0,1013,8,"July182013P22.dat",80
44,10,18,7,12,16,442,0,0,0,0,28.4,11,43,0.24,2,0,1013,8,"July182013P22.dat",90
44,11,18,7,12,16,443,0,0,0,0,28.4,12,48,0.25,2,0,1013,8,"July182013P22.dat",100
44,12,18,7,12,16,444,0,0,0,0,28.5,13,52,0.25,2,0,1013,8,"July182013P22.dat",110
44,13,18,7,12,16,446,0,0,0,0,28.5,15,57,0.25,2,0,1013,8,"July182013P22.dat",120
44,14,18,7,12,16,447,0,0,0,0,28.5,16,62,0.25,2,0,1013,8,"July182013P22.dat",130
44,15,18,7,12,16,448,0,0,0,0,28.5,18,67,0.26,2,0,1013,8,"July182013P22.dat",140
44,16,18,7,12,16,450,0,0,0,0,28.5,19,72,0.26,2,0,1013,8,"July182013P22.dat",150
44,17,18,7,12,16,451,0,0,0,0,28.5,20,76,0.26,2,0,1013,8,"July182013P22.dat",160
44,18,18,7,12,16,453,0,0,0,0,28.5,22,81,0.26,2,0,1013,8,"July182013P22.dat",170
44,19,18,7,12,17,454,0,0,0,0,28.5,23,86,0.26,2,0,1013,8,"July182013P22.dat",180
44,20,18,7,12,17,455,0,0,0,0,28.5,25,91,0.26,2,0,1013,8,"July182013P22.dat",190
44,21,18,7,12,17,457,0,0,0,0,28.5,26,96,0.26,2,0,1013,8,"July182013P22.dat",200
44,22,18,7,12,17,458,0,0,0,0,28.5,28,100,0.26,2,0,1013,8,"July182013P22.dat",210
44,23,18,7,12,17,459,0,0,0,0,28.6,29,105,0.26,2,0,1013,8,"July182013P22.dat",220
44,24,18,7,12,17,460,0,0,0,0,28.6,30,110,0.26,2,0,1013,8,"July182013P22.dat",230
44,25,18,7,12,17,462,0,0,0,0,28.6,32,115,0.26,2,0,1013,8,"July182013P22.dat",240
44,26,18,7,12,17,463,0,0,0,0,28.6,33,120,0.26,2,0,1013,8,"July182013P22.dat",250
44,27,18,7,12,17,464,0,0,0,0,28.6,34,124,0.26,2,0,1013,8,"July182013P22.dat",260
44,28,18,7,12,17,466,0,0,0,0,28.6,35,129,0.26,2,0,1013,8,"July182013P22.dat",270
44,29,18,7,12,17,467,0,0,0,0,28.6,37,134,0.26,2,0,1013,8,"July182013P22.dat",280
44,30,18,7,12,17,468,0,0,0,0,28.6,38,139,0.26,2,0,1013,8,"July182013P22.dat",290
44,31,18,7,12,17,469,0,0,0,0,28.6,39,144,0.26,2,0,1013,8,"July182013P22.dat",300
44,32,18,7,12,18,471,0,0,0,0,28.6,41,148,0.26,2,0,1013,8,"July182013P22.dat",310
44,33,18,7,12,18,472,0,0,0,0,28.6,42,153,0.26,2,0,1013,8,"July182013P22.dat",320
45,1,18,7,12,19,643,0,0,0,0,24.6,0,0,0,2,0,1013,8,"July182013P22.dat",0
45,2,18,7,12,19,642,0,0,0,0,24.5,0,4,0,2,0,1013,8,"July182013P22.dat",10
45,3,18,7,12,19,645,0,0,0,0,24.4,0,9,0,2,0,1013,8,"July182013P22.dat",20
45,4,18,7,12,19,647,0,0,0,0,24.4,4,14,0.3,2,0,1013,8,"July182013P22.dat",30
45,5,18,7,12,19,649,0,0,0,0,24.3,7,19,0.36,2,0,1013,8,"July182013P22.dat",40
45,6,18,7,12,19,652,0,0,0,0,24.3,9,24,0.4,2,0,1013,8,"July182013P22.dat",50
45,7,18,7,12,19,655,0,0,0,0,24.2,12,28,0.43,2,0,1013,8,"July182013P22.dat",60
45,8,18,7,12,19,657,0,0,0,0,24.2,15,33,0.45,2,0,1013,8,"July182013P22.dat",70
45,9,18,7,12,19,660,0,0,0,0,24.2,18,38,0.46,2,0,1013,8,"July182013P22.dat",80
45,10,18,7,12,19,663,0,0,0,0,24.2,21,43,0.47,2,0,1013,8,"July182013P22.dat",90
45,11,18,7,12,19,666,0,0,0,0,24.1,24,48,0.49,2,0,1013,8,"July182013P22.dat",100
45,12,18,7,12,20,668,0,0,0,0,24.1,27,52,0.49,2,0,1013,8,"July182013P22.dat",110
45,13,18,7,12,20,671,0,0,0,0,24.1,30,57,0.5,2,0,1013,8,"July182013P22.dat",120
45,14,18,7,12,20,674,0,0,0,0,24.1,33,62,0.51,2,0,1013,8,"July182013P22.dat",130
45,15,18,7,12,20,677,0,0,0,0,24.1,36,67,0.52,2,0,1013,8,"July182013P22.dat",140
45,16,18,7,12,20,680,0,0,0,0,24.1,39,72,0.52,2,0,1013,8,"July182013P22.dat",150
45,17,18,7,12,20,683,0,0,0,0,24,42,76,0.53,2,0,1013,8,"July182013P22.dat",160
45,18,18,7,12,20,685,0,0,0,0,24,45,81,0.53,2,0,1013,8,"July182013P22.dat",170
45,19,18,7,12,20,689,0,0,0,0,24,48,86,0.53,2,0,1013,8,"July182013P22.dat",180
45,20,18,7,12,20,692,0,0,0,0,24,51,91,0.54,2,0,1013,8,"July182013P22.dat",190
45,21,18,7,12,20,694,0,0,0,0,24,54,96,0.54,2,0,1013,8,"July182013P22.dat",200
45,22,18,7,12,20,697,0,0,0,0,24,57,100,0.54,2,0,1013,8,"July182013P22.dat",210
45,23,18,7,12,20,700,0,0,0,0,24,60,105,0.55,2,0,1013,8,"July182013P22.dat",220
45,24,18,7,12,20,703,0,0,0,0,24,63,110,0.55,2,0,1013,8,"July182013P22.dat",230
45,25,18,7,12,21,706,0,0,0,0,24,66,115,0.55,2,0,1013,8,"July182013P22.dat",240
45,26,18,7,12,21,709,0,0,0,0,24,69,120,0.55,2,0,1013,8,"July182013P22.dat",250
45,27,18,7,12,21,712,0,0,0,0,23.9,72,124,0.56,2,0,1013,8,"July182013P22.dat",260
45,28,18,7,12,21,715,0,0,0,0,23.9,75,129,0.48,2,0,1013,8,"July182013P22.dat",270
45,29,18,7,12,21,718,0,0,0,0,23.9,78,134,0.49,2,0,1013,8,"July182013P22.dat",280
45,30,18,7,12,21,721,0,0,0,0,23.9,81,139,0.49,2,0,1013,8,"July182013P22.dat",290
45,31,18,7,12,21,724,0,0,0,0,23.9,84,144,0.49,2,0,1013,8,"July182013P22.dat",300
45,32,18,7,12,21,727,0,0,0,0,23.9,87,148,0.5,2,0,1013,8,"July182013P22.dat",310
45,33,18,7,12,21,730,0,0,0,0,23.9,90,153,0.5,2,0,1013,8,"July182013P22.dat",320
46,1,18,7,12,22,410,0,0,0,0,26.2,0,0,0,2,0,1013,8,"July182013P22.dat",0
46,2,18,7,12,22,410,0,0,0,0,26.1,0,4,0,2,0,1013,8,"July182013P22.dat",10
46,3,18,7,12,22,412,0,0,0,0,26.1,0,9,0,2,0,1013,8,"July182013P22.dat",20
46,4,18,7,12,22,414,0,0,0,0,26.1,3,14,0.23,2,0,1013,8,"July182013P22.dat",30
46,5,18,7,12,22,415,0,0,0,0,26,5,19,0.26,2,0,1013,8,"July182013P22.dat",40
46,6,18,7,12,22,417,0,0,0,0,26,7,24,0.28,2,0,1013,8,"July182013P22.dat",50
46,7,18,7,12,23,419,0,0,0,0,26,9,28,0.3,2,0,1013,8,"July182013P22.dat",60
46,8,18,7,12,23,421,0,0,0,0,26,11,33,0.32,2,0,1013,8,"July182013P22.dat",70
46,9,18,7,12,23,423,0,0,0,0,26,13,38,0.33,2,0,1013,8,"July182013P22.dat",80
46,10,18,7,12,23,425,0,0,0,0,25.9,15,43,0.34,2,0,1013,8,"July182013P22.dat",90
46,11,18,7,12,23,427,0,0,0,0,25.9,17,48,0.35,2,0,1013,8,"July182013P22.dat",100
46,12,18,7,12,23,429,0,0,0,0,25.9,19,52,0.36,2,0,1013,8,"July182013P22.dat",110
46,13,18,7,12,23,432,0,0,0,0,25.9,22,57,0.37,2,0,1013,8,"July182013P22.dat",120
46,14,18,7,12,23,434,0,0,0,0,25.9,24,62,0.37,2,0,1013,8,"July182013P22.dat",130
46,15,18,7,12,23,436,0,0,0,0,25.9,26,67,0.38,2,0,1013,8,"July182013P22.dat",140
46,16,18,7,12,23,438,0,0,0,0,25.9,28,72,0.38,2,0,1013,8,"July182013P22.dat",150
46,17,18,7,12,23,440,0,0,0,0,25.9,31,76,0.39,2,0,1013,8,"July182013P22.dat",160
46,18,18,7,12,23,442,0,0,0,0,25.9,33,81,0.39,2,0,1013,8,"July182013P22.dat",170
46,19,18,7,12,24,445,0,0,0,0,25.9,35,86,0.4,2,0,1013,8,"July182013P22.dat",180
46,20,18,7,12,24,447,0,0,0,0,25.9,38,91,0.4,2,0,1013,8,"July182013P22.dat",190
46,21,18,7,12,24,449,0,0,0,0,25.9,40,96,0.4,2,0,1013,8,"July182013P22.dat",200
46,22,18,7,12,24,451,0,0,0,0,25.9,42,100,0.4,2,0,1013,8,"July182013P22.dat",210
46,23,18,7,12,24,453,0,0,0,0,25.9,45,105,0.41,2,0,1013,8,"July182013P22.dat",220
46,24,18,7,12,24,456,0,0,0,0,25.9,47,110,0.41,2,0,1013,8,"July182013P22.dat",230
46,25,18,7,12,24,458,0,0,0,0,25.9,49,115,0.41,2,0,1013,8,"July182013P22.dat",240
46,26,18,7,12,24,460,0,0,0,0,25.8,52,120,0.41,2,0,1013,8,"July182013P22.dat",250
46,27,18,7,12,24,463,0,0,0,0,25.8,54,124,0.42,2,0,1013,8,"July182013P22.dat",260
46,28,18,7,12,24,465,0,0,0,0,25.8,56,129,0.42,2,0,1013,8,"July182013P22.dat",270
46,29,18,7,12,24,467,0,0,0,0,25.8,59,134,0.42,2,0,1013,8,"July182013P22.dat",280
46,30,18,7,12,24,470,0,0,0,0,25.8,61,139,0.42,2,0,1013,8,"July182013P22.dat",290
46,31,18,7,12,24,472,0,0,0,0,25.8,64,144,0.42,2,0,1013,8,"July182013P22.dat",300
46,32,18,7,12,25,474,0,0,0,0,25.8,66,148,0.43,2,0,1013,8,"July182013P22.dat",310
46,33,18,7,12,25,477,0,0,0,0,25.8,68,153,0.43,2,0,1013,8,"July182013P22.dat",320
54,1,18,7,12,26,495,0,0,0,0,26.5,0,0,0,2,0,1013,8,"July182013P22.dat",0
54,2,18,7,12,26,495,0,0,0,0,26.6,0,4,0,2,0,1013,8,"July182013P22.dat",10
54,3,18,7,12,26,497,0,0,0,0,26.6,0,9,0,2,0,1013,8,"July182013P22.dat",20
54,4,18,7,12,26,499,0,0,0,0,26.6,3,14,0.24,2,0,1013,8,"July182013P22.dat",30
54,5,18,7,12,26,500,0,0,0,0,26.6,5,19,0.27,2,0,1013,8,"July182013P22.dat",40
54,6,18,7,12,26,502,0,0,0,0,26.6,7,24,0.28,2,0,1013,8,"July182013P22.dat",50
54,7,18,7,12,26,503,0,0,0,0,26.6,8,28,0.29,2,0,1013,8,"July182013P22.dat",60
54,8,18,7,12,26,505,0,0,0,0,26.6,10,33,0.3,2,0,1013,8,"July182013P22.dat",70
54,9,18,7,12,26,507,0,0,0,0,26.6,12,38,0.3,2,0,1013,8,"July182013P22.dat",80
54,10,18,7,12,26,508,0,0,0,0,26.7,13,43,0.31,2,0,1013,8,"July182013P22.dat",90
54,11,18,7,12,26,510,0,0,0,0,26.7,15,48,0.31,2,0,1013,8,"July182013P22.dat",100
54,12,18,7,12,26,512,0,0,0,0,26.7,17,52,0.31,2,0,1013,8,"July182013P22.dat",110
54,13,18,7,12,27,513,0,0,0,0,26.7,19,57,0.31,2,0,1013,8,"July182013P22.dat",120
54,14,18,7,12,27,515,0,0,0,0,26.7,20,62,0.32,2,0,1013,8,"July182013P22.dat",130
54,15,18,7,12,27,516,0,0,0,0,26.7,22,67,0.31,2,0,1013,8,"July182013P22.dat",140
54,16,18,7,12,27,518,0,0,0,0,26.7,23,72,0.32,2,0,1013,8,"July182013P22.dat",150
54,17,18,7,12,27,520,0,0,0,0,26.7,25,76,0.32,2,0,1013,8,"July182013P22.dat",160
54,18,18,7,12,27,521,0,0,0,0,26.7,27,81,0.31,2,0,1013,8,"July182013P22.dat",170
54,19,18,7,12,27,523,0,0,0,0,26.8,28,86,0.31,2,0,1013,8,"July182013P22.dat",180
54,20,18,7,12,27,524,0,0,0,0,26.8,30,91,0.31,2,0,1013,8,"July182013P22.dat",190
54,21,18,7,12,27,526,0,0,0,0,26.8,31,96,0.31,2,0,1013,8,"July182013P22.dat",200
54,22,18,7,12,27,528,0,0,0,0,26.8,33,100,0.31,2,0,1013,8,"July182013P22.dat",210
54,23,18,7,12,27,529,0,0,0,0,26.8,34,105,0.31,2,0,1013,8,"July182013P22.dat",220
54,24,18,7,12,27,531,0,0,0,0,26.8,36,110,0.31,2,0,1013,8,"July182013P22.dat",230
54,25,18,7,12,28,533,0,0,0,0,26.9,38,115,0.32,2,0,1013,8,"July182013P22.dat",240
54,26,18,7,12,28,534,0,0,0,0,26.9,39,120,0.32,2,0,1013,8,"July182013P22.dat",250
54,27,18,7,12,28,536,0,0,0,0,26.9,41,124,0.32,2,0,1013,8,"July182013P22.dat",260
54,28,18,7,12,28,537,0,0,0,0,26.9,43,129,0.32,2,0,1013,8,"July182013P22.dat",270
54,29,18,7,12,28,539,0,0,0,0,27,44,134,0.32,2,0,1013,8,"July182013P22.dat",280
54,30,18,7,12,28,541,0,0,0,0,27,46,139,0.32,2,0,1013,8,"July182013P22.dat",290
54,31,18,7,12,28,542,0,0,0,0,27,48,144,0.32,2,0,1013,8,"July182013P22.dat",300
54,32,18,7,12,28,544,0,0,0,0,27,49,148,0.32,2,0,1013,8,"July182013P22.dat",310
54,33,18,7,12,28,546,0,0,0,0,27,51,153,0.32,2,0,1013,8,"July182013P22.dat",320
55,1,18,7,12,29,523,0,0,0,0,24,0,0,0,2,0,1013,8,"July182013P22.dat",0
55,2,18,7,12,29,527,0,0,0,0,23.9,0,4,0,2,0,1013,8,"July182013P22.dat",10
55,3,18,7,12,30,529,0,0,0,0,23.9,0,9,0,2,0,1013,8,"July182013P22.dat",20
55,4,18,7,12,30,532,0,0,0,0,23.9,8,14,0.72,2,0,1013,8,"July182013P22.dat",30
55,5,18,7,12,30,535,0,0,0,0,23.8,11,19,0.62,2,0,1013,8,"July182013P22.dat",40
55,6,18,7,12,30,537,0,0,0,0,23.8,13,24,0.61,2,0,1013,8,"July182013P22.dat",50
55,7,18,7,12,30,540,0,0,0,0,23.8,16,28,0.59,2,0,1013,8,"July182013P22.dat",60
55,8,18,7,12,30,543,0,0,0,0,23.8,19,33,0.58,2,0,1013,8,"July182013P22.dat",70
55,9,18,7,12,30,546,0,0,0,0,23.7,22,38,0.57,2,0,1013,8,"July182013P22.dat",80
55,10,18,7,12,30,548,0,0,0,0,23.7,24,43,0.57,2,0,1013,8,"July182013P22.dat",90
55,11,18,7,12,30,551,0,0,0,0,23.7,27,48,0.56,2,0,1013,8,"July182013P22.dat",100
55,12,18,7,12,30,554,0,0,0,0,23.7,30,52,0.56,2,0,1013,8,"July182013P22.dat",110
55,13,18,7,12,30,557,0,0,0,0,23.7,32,57,0.56,2,0,1013,8,"July182013P22.dat",120
55,14,18,7,12,30,559,0,0,0,0,23.7,35,62,0.56,2,0,1013,8,"July182013P22.dat",130
55,15,18,7,12,31,562,0,0,0,0,23.6,38,67,0.55,2,0,1013,8,"July182013P22.dat",140
55,16,18,7,12,31,565,0,0,0,0,23.6,40,72,0.56,2,0,1013,8,"July182013P22.dat",150
55,17,18,7,12,31,567,0,0,0,0,23.6,43,76,0.56,2,0,1013,8,"July182013P22.dat",160
55,18,18,7,12,31,570,0,0,0,0,23.6,46,81,0.56,2,0,1013,8,"July182013P22.dat",170
55,19,18,7,12,31,572,0,0,0,0,23.6,48,86,0.56,2,0,1013,8,"July182013P22.dat",180
55,20,18,7,12,31,575,0,0,0,0,23.6,51,91,0.56,2,0,1013,8,"July182013P22.dat",190
55,21,18,7,12,31,578,0,0,0,0,23.6,53,96,0.56,2,0,1013,8,"July182013P22.dat",200
55,22,18,7,12,31,580,0,0,0,0,23.6,56,100,0.56,2,0,1013,8,"July182013P22.dat",210
55,23,18,7,12,31,583,0,0,0,0,23.6,59,105,0.56,2,0,1013,8,"July182013P22.dat",220
55,24,18,7,12,31,585,0,0,0,0,23.6,61,110,0.56,2,0,1013,8,"July182013P22.dat",230
55,25,18,7,12,31,588,0,0,0,0,23.6,64,115,0.56,2,0,1013,8,"July182013P22.dat",240
55,26,18,7,12,31,590,0,0,0,0,23.6,66,120,0.56,2,0,1013,8,"July182013P22.dat",250
55,27,18,7,12,31,593,0,0,0,0,23.5,69,124,0.56,2,0,1013,8,"July182013P22.dat",260
55,28,18,7,12,32,596,0,0,0,0,23.5,71,129,0.56,2,0,1013,8,"July182013P22.dat",270
55,29,18,7,12,32,598,0,0,0,0,23.5,74,134,0.56,2,0,1013,8,"July182013P22.dat",280
55,30,18,7,12,32,601,0,0,0,0,23.5,77,139,0.56,2,0,1013,8,"July182013P22.dat",290
55,31,18,7,12,32,604,0,0,0,0,23.5,79,144,0.56,2,0,1013,8,"July182013P22.dat",300
55,32,18,7,12,32,606,0,0,0,0,23.5,82,148,0.55,2,0,1013,8,"July182013P22.dat",310
55,33,18,7,12,32,609,0,0,0,0,23.5,84,153,0.55,2,0,1013,8,"July182013P22.dat",320
56,1,18,7,12,33,481,0,0,0,0,27.3,0,0,0,2,0,1013,8,"July182013P22.dat",0
56,2,18,7,12,34,486,0,0,0,0,27.3,0,4,0,2,0,1013,8,"July182013P22.dat",10
56,3,18,7,12,34,493,0,0,0,0,27.4,0,9,0,2,0,1013,8,"July182013P22.dat",20
56,4,18,7,12,34,499,0,0,0,0,27.4,18,14,1.09,2,0,1013,8,"July182013P22.dat",30
56,5,18,7,12,34,507,0,0,0,0,27.5,26,19,1.1,2,0,1013,8,"July182013P22.dat",40
56,6,18,7,12,34,514,0,0,0,0,27.5,33,24,1.12,2,0,1013,8,"July182013P22.dat",50
56,7,18,7,12,34,522,0,0,0,0,27.6,41,28,1.15,2,0,1013,8,"July182013P22.dat",60
56,8,18,7,12,34,530,0,0,0,0,27.6,49,33,1.18,2,0,1013,8,"July182013P22.dat",70
56,9,18,7,12,34,538,0,0,0,0,27.7,57,38,1.2,2,0,1013,8,"July182013P22.dat",80
56,10,18,7,12,34,546,0,0,0,0,27.7,65,43,1.23,2,0,1013,8,"July182013P22.dat",90
56,11,18,7,12,34,554,0,0,0,0,27.7,74,48,1.25,2,0,1013,8,"July182013P22.dat",100
56,12,18,7,12,34,562,0,0,0,0,27.8,82,52,1.28,2,0,1013,8,"July182013P22.dat",110
56,13,18,7,12,34,570,0,0,0,0,27.8,90,57,1.31,2,0,1013,8,"July182013P22.dat",120
56,14,18,7,12,35,578,0,0,0,0,27.8,98,62,1.32,2,0,1013,8,"July182013P22.dat",130
56,15,18,7,12,35,586,0,0,0,0,27.9,107,67,1.34,2,0,1013,8,"July182013P22.dat",140
56,16,18,7,12,35,595,0,0,0,0,27.9,115,72,1.35,2,0,1013,8,"July182013P22.dat",150
56,17,18,7,12,35,603,0,0,0,0,27.9,124,76,1.36,2,0,1013,8,"July182013P22.dat",160
56,18,18,7,12,35,611,0,0,0,0,28,132,81,1.38,2,0,1013,8,"July182013P22.dat",170
56,19,18,7,12,35,620,0,0,0,0,28,140,86,1.39,2,0,1013,8,"July182013P22.dat",180
56,20,18,7,12,35,627,0,0,0,0,28,149,91,1.4,2,0,1013,8,"July182013P22.dat",190
56,21,18,7,12,35,635,0,0,0,0,28,157,96,1.42,2,0,1013,8,"July182013P22.dat",200
56,22,18,7,12,35,644,0,0,0,0,28.1,166,100,1.43,2,0,1013,8,"July182013P22.dat",210
56,23,18,7,12,35,652,0,0,0,0,28.1,174,105,1.44,2,0,1013,8,"July182013P22.dat",220
56,24,18,7,12,35,661,0,0,0,0,28.1,183,110,1.44,2,0,1013,8,"July182013P22.dat",230
56,25,18,7,12,35,669,0,0,0,0,28.1,191,115,1.45,2,0,1013,8,"July182013P22.dat",240
56,26,18,7,12,35,677,0,0,0,0,28.2,199,120,1.46,2,0,1013,8,"July182013P22.dat",250
56,27,18,7,12,36,685,0,0,0,0,28.2,208,124,1.47,2,0,1013,8,"July182013P22.dat",260
56,28,18,7,12,36,694,0,0,0,0,28.2,216,129,1.48,2,0,1013,8,"July182013P22.dat",270
56,29,18,7,12,36,702,0,0,0,0,28.2,225,134,1.48,2,0,1013,8,"July182013P22.dat",280
56,30,18,7,12,36,710,0,0,0,0,28.2,233,139,1.49,2,0,1013,8,"July182013P22.dat",290
56,31,18,7,12,36,718,0,0,0,0,28.3,242,144,1.5,2,0,1013,8,"July182013P22.dat",300
56,32,18,7,12,36,727,0,0,0,0,28.3,250,148,1.51,2,0,1013,8,"July182013P22.dat",310
56,33,18,7,12,36,735,0,0,0,0,28.3,258,153,1.51,2,0,1013,8,"July182013P22.dat",320
64,1,18,7,12,37,506,0,0,0,0,29,0,0,0,2,0,1013,8,"July182013P22.dat",0
64,2,18,7,12,37,508,0,0,0,0,29,0,4,0,2,0,1013,8,"July182013P22.dat",10
64,3,18,7,12,37,511,0,0,0,0,29,0,9,0,2,0,1013,8,"July182013P22.dat",20
64,4,18,7,12,37,513,0,0,0,0,29,7,14,0.5,2,0,1013,8,"July182013P22.dat",30
64,5,18,7,12,37,516,0,0,0,0,29,10,19,0.52,2,0,1013,8,"July182013P22.dat",40
64,6,18,7,12,37,519,0,0,0,0,29,13,24,0.52,2,0,1013,8,"July182013P22.dat",50
64,7,18,7,12,38,522,0,0,0,0,29,16,28,0.53,2,0,1013,8,"July182013P22.dat",60
64,8,18,7,12,38,525,0,0,0,0,29,19,33,0.48,2,0,1013,8,"July182013P22.dat",70
64,9,18,7,12,38,528,0,0,0,0,29,21,38,0.49,2,0,1013,8,"July182013P22.dat",80
64,10,18,7,12,38,530,0,0,0,0,29,24,43,0.5,2,0,1013,8,"July182013P22.dat",90
64,11,18,7,12,38,533,0,0,0,0,29,27,48,0.51,2,0,1013,8,"July182013P22.dat",100
64,12,18,7,12,38,536,0,0,0,0,29,30,52,0.51,2,0,1013,8,"July182013P22.dat",110
64,13,18,7,12,38,539,0,0,0,0,29,33,57,0.52,2,0,1013,8,"July182013P22.dat",120
